,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
378,203457,Nerlens Noel,Nerlens,1610612751,BKN,28.0,16,3,13,0.188,11.7,0.3,0.4,0.2,1.0,4.6,3.4,4.1,12.6,0.6,0.1,1.9,0.9,10.4,428,459,129,492,384,441,415,433,419,144,138,188,374,87,96,323,316,358
379,1629651,Nic Claxton,Nic,1610612751,BKN,23.0,61,33,28,0.541,29.2,1.8,2.2,1.5,10.6,9.7,9.3,7.9,28.9,2.6,0.4,2.8,3.0,34.8,75,68,381,190,117,130,57,133,25,377,466,381,137,2,314,464,77,59
380,1630208,Nick Richards,Nick,1610612766,CHA,25.0,53,17,36,0.321,17.6,1.1,2.7,0.5,5.7,6.0,5.1,3.9,17.8,1.0,0.6,2.3,2.4,18.0,170,297,477,434,278,254,28,332,127,227,239,178,285,32,424,397,108,217
381,1629638,Nickeil Alexander-Walker,Nickeil,1610612750,MIN,24.0,44,21,23,0.477,15.0,1.1,0.6,0.7,2.0,5.5,4.2,4.3,15.3,0.4,0.2,1.6,1.2,13.5,269,252,284,304,321,248,360,297,333,191,177,204,327,175,134,232,256,292
382,201587,Nicolas Batum,Nicolas,1610612746,LAC,34.0,64,35,29,0.547,22.0,0.9,0.7,0.4,0.9,8.5,7.0,6.5,23.4,0.6,0.1,2.0,0.5,16.4,32,50,398,180,216,297,306,373,436,329,338,313,208,85,68,326,404,236
383,203999,Nikola Jokic,Nikola,1610612743,DEN,28.0,58,43,15,0.741,33.7,2.9,3.7,1.3,15.5,11.5,8.3,9.3,36.0,0.7,0.8,2.6,5.7,55.4,115,10,155,22,46,52,3,159,6,462,407,451,34,82,468,440,14,3
384,1631107,Nikola Jovic,Nikola,1610612748,MIA,19.0,15,7,8,0.467,13.6,0.7,1.1,0.5,2.3,4.5,3.3,2.3,14.3,0.1,0.0,1.3,1.3,10.1,434,427,89,328,356,362,215,360,314,141,135,77,349,381,1,161,242,362
385,202696,Nikola Vucevic,Nikola,1610612741,CHI,32.0,66,30,36,0.455,33.8,2.4,2.5,0.7,9.3,11.6,7.9,9.3,33.1,0.8,0.6,2.2,2.1,38.9,14,100,477,348,42,82,36,289,38,471,385,448,73,56,416,392,126,37
386,203943,Noah Vonleh,Noah,1610612738,BOS,27.0,23,17,6,0.739,7.5,0.3,0.6,0.0,0.8,3.3,3.0,1.6,7.0,0.3,0.2,1.5,0.2,4.9,404,297,69,23,447,448,359,466,450,84,114,50,452,210,153,221,474,456
387,1626181,Norman Powell,Norman,1610612746,LAC,29.0,54,27,27,0.5,25.8,1.9,1.0,2.3,6.0,10.6,7.8,8.2,27.0,0.3,0.6,2.0,3.7,24.4,162,168,367,247,165,121,226,63,118,424,378,398,161,230,434,333,50,134
388,1628384,O.G. Anunoby,O.G.,1610612761,TOR,25.0,53,25,28,0.472,35.8,3.9,2.2,3.8,7.4,12.1,8.2,11.0,36.7,0.7,0.9,3.0,2.5,31.5,170,203,381,321,16,14,54,11,78,488,399,500,29,66,488,487,102,80
389,1630167,Obi Toppin,Obi,1610612752,NYK,25.0,53,29,24,0.547,14.5,0.9,0.8,1.3,2.2,4.8,4.2,3.3,13.3,0.2,0.2,1.0,0.5,11.6,170,124,306,179,330,305,287,168,321,155,183,134,362,344,182,100,418,332
390,1630534,Ochai Agbaji,Ochai,1610612762,UTA,22.0,44,24,20,0.545,16.9,0.5,0.4,0.7,1.9,7.1,5.6,6.0,18.1,0.2,0.2,1.5,0.5,9.4,269,213,226,181,289,400,402,297,347,268,265,287,280,355,177,227,399,377
391,1630846,Olivier Sarr,Olivier,1610612760,OKC,24.0,2,1,1,0.5,10.8,0.0,0.0,0.0,3.0,4.0,6.0,2.5,9.0,0.5,0.0,1.0,1.0,8.0,501,485,9,247,402,480,476,466,255,113,287,85,431,125,1,100,284,400
392,1630168,Onyeka Okongwu,Onyeka,1610612737,ATL,22.0,64,33,31,0.516,23.6,1.3,2.5,0.5,6.8,7.8,7.2,7.5,25.3,1.3,0.5,3.3,1.9,24.2,32,68,425,227,191,210,39,351,100,296,346,351,184,18,394,503,150,137
393,1631115,Orlando Robinson,Orlando,1610612748,MIA,22.0,29,17,12,0.586,13.7,0.9,1.5,0.1,3.2,4.7,3.1,4.1,11.9,0.4,0.3,1.8,1.0,11.8,373,297,121,135,353,302,141,450,245,147,124,193,385,170,242,283,280,328
394,1629052,Oshae Brissett,Oshae,1610612754,IND,24.0,51,22,29,0.431,16.0,0.9,0.8,0.5,1.9,6.1,5.3,5.3,17.1,0.2,0.3,1.3,1.2,12.2,202,245,398,377,304,312,295,331,345,230,252,251,297,357,225,171,259,319
395,203490,Otto Porter Jr.,Otto,1610612761,TOR,29.0,8,4,4,0.5,18.3,2.3,1.4,1.3,1.8,7.0,7.4,6.4,19.3,0.0,0.0,0.9,1.6,13.5,460,453,43,247,265,92,154,172,364,263,357,306,265,463,1,84,181,293
396,1631172,Ousmane Dieng,Ousmane,1610612760,OKC,19.0,23,11,12,0.478,16.2,0.8,0.7,1.1,2.6,4.3,6.0,4.3,17.5,0.3,0.2,1.2,0.4,12.3,404,382,121,302,301,335,341,192,285,132,289,202,289,268,153,141,424,314
397,200782,P.J. Tucker,P.J.,1610612755,PHI,37.0,62,40,22,0.645,25.8,0.3,0.4,0.0,1.0,8.0,6.7,9.4,26.2,0.2,0.1,2.5,0.8,10.9,55,17,263,79,164,449,407,464,435,306,321,453,171,305,104,422,328,347
398,1629023,P.J. Washington,P.J.,1610612766,CHA,24.0,63,20,43,0.317,32.8,1.7,1.5,1.6,6.7,10.5,9.7,7.9,35.7,1.1,0.8,2.7,1.9,29.3,44,263,503,435,64,143,143,126,106,415,480,382,37,25,471,457,148,96
399,1628408,PJ Dozier,PJ,1610612758,SAC,26.0,8,7,1,0.875,1.8,0.3,0.0,0.3,0.3,0.0,1.3,0.0,1.5,0.0,0.0,0.1,0.0,2.2,460,427,9,9,513,450,476,421,490,1,36,1,508,463,1,13,490,499
400,1631094,Paolo Banchero,Paolo,1610612753,ORL,20.0,60,24,36,0.4,33.7,3.3,2.0,2.6,8.5,12.7,9.5,9.6,34.6,0.5,1.3,2.3,5.1,34.8,91,213,477,399,45,35,84,45,53,499,470,461,56,122,507,402,19,58
401,1627783,Pascal Siakam,Pascal,1610612761,TOR,28.0,57,27,30,0.474,37.5,3.8,2.8,3.3,11.8,10.8,8.7,12.3,38.4,0.5,0.5,3.3,6.0,44.4,126,168,410,313,1,20,27,25,14,431,438,514,15,113,367,504,12,19
402,1626192,Pat Connaughton,Pat,1610612749,MIL,30.0,48,34,14,0.708,24.6,0.6,0.7,0.5,1.8,7.6,6.8,6.4,26.5,0.1,0.2,1.1,0.9,17.7,228,54,142,36,181,385,318,339,364,290,324,308,166,390,203,126,303,220
403,1631116,Patrick Baldwin Jr.,Patrick,1610612744,GSW,20.0,23,9,14,0.391,8.8,0.6,0.5,0.3,0.7,4.5,1.9,2.5,9.2,0.2,0.1,0.6,0.2,8.0,404,403,142,405,432,391,372,390,457,137,59,90,430,338,105,55,474,403
404,201976,Patrick Beverley,Patrick,1610612741,CHI,34.0,52,25,27,0.481,27.1,0.5,0.2,0.6,1.7,9.2,7.6,7.4,28.1,0.6,0.2,2.7,1.4,17.9,185,203,367,297,144,401,451,319,373,355,369,349,144,101,152,456,209,218
405,1630172,Patrick Williams,Patrick,1610612741,CHI,21.0,66,30,36,0.455,28.7,1.1,1.0,1.1,3.7,10.0,7.3,8.2,29.5,0.8,0.5,1.9,1.3,20.8,14,100,477,348,124,259,233,198,213,396,350,394,130,64,353,314,233,186
406,201988,Patty Mills,Patty,1610612751,BKN,34.0,38,18,20,0.474,13.6,0.8,0.2,0.6,0.9,4.8,4.7,3.7,14.7,0.1,0.2,0.7,0.5,10.1,311,286,226,313,358,341,444,324,441,152,209,159,340,434,131,67,405,360
407,202331,Paul George,Paul,1610612746,LAC,32.0,51,29,22,0.569,34.4,4.0,1.6,2.6,6.7,13.2,8.8,9.3,34.9,0.3,0.6,2.8,4.1,40.8,202,124,263,152,36,12,125,47,104,511,441,449,45,216,433,465,39,31
408,1630194,Paul Reed,Paul,1610612755,PHI,23.0,52,33,19,0.635,10.1,0.6,1.0,0.3,2.8,4.1,2.0,3.8,10.2,0.7,0.2,1.8,0.6,11.2,185,68,214,92,409,373,237,417,270,123,61,168,409,71,187,295,393,342
409,1630202,Payton Pritchard,Payton,1610612738,BOS,25.0,45,30,15,0.667,12.5,0.9,0.8,0.6,1.5,3.9,3.0,3.7,12.6,0.0,0.2,0.8,0.3,8.4,265,100,155,55,371,303,284,325,395,110,111,160,376,462,130,75,448,389
410,1631212,Peyton Watson,Peyton,1610612743,DEN,20.0,14,9,5,0.643,3.2,0.4,0.4,0.3,1.0,1.3,1.1,0.9,4.0,0.1,0.1,0.1,0.1,2.4,436,403,54,81,498,422,403,408,419,31,30,27,479,441,64,14,480,497
